production_family,wk,fecha,fa_pn,pn_componente,wo,quantity,cod_defecto,causa,linea,turno
Opus,Week 03,1/15/2020,39388,14072,2046983.0,28,DW4016,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,39388,34879,2046983.0,28,DW4016,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,39388,36399,2046983.0,1,DW1201,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,39388,36399,2046983.0,1,DW1202,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,39388,36399,2046983.0,28,DW4016,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,39388,14147,2046983.0,18,DW4304,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,39388,14147,2046983.0,28,DW4016,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,39388,3596,2046983.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,39388,3596,2046983.0,28,DW4016,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,11301,2047035.0,80,DW1112,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,11301,2047035.0,5,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,5615,2047035.0,5,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,34504,2047035.0,5,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,18226,2047035.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,5648,2047035.0,1,DW800,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,5648,2047035.0,2,DW800,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,5648,2047035.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,6322,2047035.0,1,DW702,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,6322,2047035.0,1,DW704,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,6322,2047035.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,11294,2047035.0,221,DW302,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,11294,2047035.0,15,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,5730,2047035.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,5730,2047035.0,93,DW4016,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,2976,2047035.0,93,DW4016,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,4496,2047035.0,93,DW4016,C7-Proceso,Line 5 (SMX2),T 2
Opus,Week 03,1/15/2020,10389,5615,2047035.0,1,DW200,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,5615,2047035.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,5615,2047035.0,3,DW4007,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,6322,2047035.0,1,DW712,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,6322,2047035.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,6322,2047035.0,3,DW4007,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,11294,2047035.0,9,DW4007,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,5648,2047035.0,2,DW801,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,5648,2047035.0,10,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,5648,2047035.0,9,DW4007,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,34504,2047035.0,1,DW4007,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,11301,2047035.0,1,DW4007,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,10389,18226,2047035.0,1,DW4007,C7-Proceso,Line 5 (SMX2),T 1
Opus,Week 03,1/15/2020,29884,11503,2047290.0,5,DE4016,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,29994,13808,2047292.0,87,DE028,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,46610,24924,2047296.0,38,DE1301,C1-Error del Operador,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,86990,10113,2047297.0,6,DE4016,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,12573,2047297.0,6,DE4016,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,9782,2047297.0,1,DE211,C1-Error del Operador,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,7335,2047297.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,7334,2047297.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,26883,2047297.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,30490,2047297.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,11503,2047297.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,11294,2047297.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,9782,2047297.0,1,DE211,C1-Error del Operador,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,9782,2047297.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,7335,2047297.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,7334,2047297.0,1,DE1302,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,7334,2047297.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,26883,2047297.0,1,DE1801,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,86990,11294,2047297.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,9782,2047298.0,6,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,20658,2047298.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,20659,2047298.0,6,DE300,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,26883,2047298.0,6,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,11294,2047298.0,18,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,9782,2047298.0,4,DE200,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,9782,2047298.0,5,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20658,2047298.0,10,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20659,2047298.0,5,DE1302,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,9782,2047298.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20658,2047298.0,6,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20659,2047298.0,3,DE400,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,11294,2047298.0,9,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,26883,2047298.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,9782,2047298.0,9,DE4016,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20658,2047298.0,18,DE4016,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,26883,2047298.0,9,DE4016,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,30490,2047298.0,9,DE4016,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,11503,2047298.0,9,DE4016,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,11294,2047298.0,27,DE4016,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20659,2047298.0,9,DE4016,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,9782,2047298.0,2,DE218,C1-Error del Operador,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,9782,2047298.0,1,DE200,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,9782,2047298.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20658,2047298.0,10,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20659,2047298.0,1,DE1302,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20659,2047298.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,26883,2047298.0,1,DE1801,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,9782,2047298.0,2,DE218,C1-Error del Operador,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,9782,2047298.0,1,DE200,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,9782,2047298.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20658,2047298.0,10,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20659,2047298.0,1,DE1302,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,20659,2047298.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,26883,2047298.0,1,DE1801,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87020,9782,2047298.0,1,DE218,C1-Error del Operador,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,9782,2047298.0,1,DE211,C1-Error del Operador,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,9782,2047298.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,20658,2047298.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,20659,2047298.0,2,,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,20659,2047298.0,2,DE1302,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,20659,2047298.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87020,26883,2047298.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,12805,2047299.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,31975,2047299.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,25883,2047299.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,35422,2047299.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,35171,2047299.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,10070,2047299.0,1,,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,10070,2047299.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,14147,2047299.0,2,DE3653,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,14147,2047299.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,12805,2047299.0,1,DE700,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,10070,2047299.0,4,DE211,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,12805,2047299.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,14147,2047299.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,10070,2047299.0,2,DE200,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,10070,2047299.0,1,DE201,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,10070,2047299.0,1,DE218,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,12805,2047299.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,14147,2047299.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,12805,2047299.0,1,DE700,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,10070,2047299.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,14147,2047299.0,2,DE3401,C7-Proceso,Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,10070,2047299.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,12805,2047299.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 1
Opus,Week 03,1/15/2020,87010,25883,2047299.0,1,DE1102,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,25883,2047299.0,7,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,35422,2047299.0,16,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,35171,2047299.0,6,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,10070,2047299.0,1,,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,10070,2047299.0,2,DE200,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,10070,2047299.0,5,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,14147,2047299.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,14147,2047299.0,4,DE3653,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,12805,2047299.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,31975,2047299.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,12573,2047299.0,2,DE4016,C20-Devoluciones,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,32194,2047299.0,3,DE4016,C20-Devoluciones,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,9570,2047299.0,4,,C4-Pruebas de Calidad (No requiere cÃ³digo de defecto),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,11279,2047299.0,1,,C4-Pruebas de Calidad (No requiere cÃ³digo de defecto),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,11279,2047299.0,1,PKG103,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,11279,2047299.0,1,PKG107,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,11279,2047299.0,3,PKG108,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,11279,2047299.0,3,PKG119,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,11279,2047299.0,11,PKG124,C7-Proceso,Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,87010,9570,2047299.0,19,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 6 (Evac),T 2
Opus,Week 03,1/15/2020,15078,14598,2047336.0,16,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,14147,2047336.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,9782,2047336.0,7,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,35422,2047336.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,30490,2047336.0,7,DW103,C1-Error del Operador,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,9782,2047336.0,1,DW223,C1-Error del Operador,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,30490,2047336.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,26883,2047336.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,14599,2047336.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,11781,2047336.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,11503,2047336.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,11503,2047336.0,14,DW4016,C7-Proceso,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,9782,2047336.0,4,DW200,C1-Error del Operador,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,9782,2047336.0,3,DW218,C1-Error del Operador,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,26883,2047336.0,7,DW1801,C1-Error del Operador,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,14147,2047336.0,1,DW3401,C1-Error del Operador,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,14598,2047336.0,24,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,14599,2047336.0,12,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,35422,2047336.0,7,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,14147,2047336.0,9,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,11503,2047336.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,9782,2047336.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,26883,2047336.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,30490,2047336.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,9782,2047336.0,5,DW211,C1-Error del Operador,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,11503,2047336.0,1,DW1110,C1-Error del Operador,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,14598,2047336.0,10,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,14599,2047336.0,5,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,14147,2047336.0,5,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,35422,2047336.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,15078,11503,2047336.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,9782,2047302.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,7335,2047302.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,7334,2047302.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,26883,2047302.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,11294,2047302.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,11503,2047302.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,30490,2047302.0,1,DW103,C7-Proceso,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,11781,2047302.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,11279,2047302.0,1,PKG119,C1-Error del Operador,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,11279,2047302.0,3,PKG124,C1-Error del Operador,Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,9570,2047302.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,11279,2047302.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,86990,9570,2047302.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 7 (Reflex),T 1
Opus,Week 03,1/15/2020,87015,12156,2047303.0,1,DW4023,C1-Error del Operador,Line 7 (Reflex),T 2
Opus,Week 03,1/15/2020,87015,11279,2047303.0,4,,C4-Pruebas de Calidad (No requiere cÃ³digo de defecto),Line 7 (Reflex),T 2
Opus,Week 03,1/15/2020,87015,9570,2047303.0,4,,C4-Pruebas de Calidad (No requiere cÃ³digo de defecto),Line 7 (Reflex),T 2
Opus,Week 03,1/15/2020,87015,11279,2047303.0,7,PKG119,C7-Proceso,Line 7 (Reflex),T 2
Opus,Week 03,1/15/2020,87015,11279,2047303.0,10,PKG124,C7-Proceso,Line 7 (Reflex),T 2
